object_id,message,created_time,updated_time,from.name
1790811841175656_2060726170850887,"主講者：Satoko OKA NORIMATSU 講題：Okinawa: Resistance Against Colonialism and Militarism             （沖縄ー植民地主義と軍事主義との闘い） （沖繩反對軍國主義的殖民）  時間：4月18日星期二 14:30 – 16:00 (自由入席，無需事先報名) 地點：中研院社會所8樓820會議室 與談人：吳叡人 （中研院台史所副研究員）  自由入席，無用事先報名。演講英文為主，討論可以日文或者中文 The talk will be in English, no need to register.  討論の際、質問は日本語も可能。  Contact: Paul Jobin Institute of Sociology, Academia Sinica 聯絡：彭保羅（中研院社會所副研究員）: jobin@sinica.edu.tw Assistant 助理: Chee Wei Ying 殷志偉 ying604704@gmail.com  電話：02 2652 5078 or 02 2652 5080    講者簡介： Satoko Oka Norimatsu乗松聡子 is the founding director of the Peace Philosophy Centre, based in Vancouver, and an editor of the Asia-Pacific Journal: Japan Focus. She co-authored with Gavan McCormack Resistant Islands: Okinawa Confronts Japan and the United States (Rowman and Littlefield, 2012), which has been translated in Japanese (2013), Korean (2014), and Chinese (2015). Her publications in Japanese include『よし、戦争について話をしよう。戦争の本質について話をしようじゃないか！』 [Let's Talk About War; Let's Talk About What War Really Is] co-authored with Oliver Stone and Peter Kuznick (Kinyobi, 2014), and『正義への責任ー世界から沖縄へ』[Responsibility for Justice - From the World to Okinawa] vol. 1 (2015), and vol. 2 (2016), published by Okinawan newspaper Ryukyu Shimpo.",2017-04-11T03:46:15+0000,2017-04-12T05:56:49+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2060106014246236,講　題：同性戀與同志婚：台灣公眾態度演變、儒家社會影響與全球同婚合法化過程的比較研究 主講人：鄭雁馨助研究員 (中研院社會所) 時　間：106年04月21日（星期五）下午2時30 分 - 下午4時30分 地　點：社會所8樓802會議室 ～自由入座，無需事先報名～  摘要：本演講將分享講者近年來三項量化實證研究的綜合成果，依序探討台灣公眾在過去廿年(1995-2012)對同性戀態度的轉變，運用台灣參與世界價值調查的三波資料。其次，進一步利用世界價值調查在2008年所收集之47國資料，分析儒家社會在跨國同志公眾態度研究中的特殊性。最後，整併多個總體層次數據庫以比較全球同志婚合法過程中的重要政治、經濟與社會條件。,2017-04-10T03:28:21+0000,2017-04-10T03:28:21+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2058209807769190,"【原訂5/2舉辦，現改為5/17（週三）】 Bruno Latour 巴黎政治學院教授 主講  講題：“The New Climatic Regime: science, politics and denial”  時間：5 月 17 日星期三 1430 - 1700（5/15報名截止，或人數達100人將提前截止）  地點：中研院人文館3樓第二會議室  當天另於人文館4樓交誼廳實況轉播  主辦單位：法國在台協會，交通大學，中研院社會所  協辦單位：中研院環變中心  ～英文演說～ 演講摘要： The United Nations Climate Change Conferences have established what I define as a New Climatic Regime, characterized by an irruption of new scientific concepts like the Anthropocene or the Sixth Extinction of the species. But as US President Donald Trump shows abruptly, the denial brought by science to politics is stronger than ever. I will attempt to address this dilemma.   講者簡介： Bruno Latour （布魯諾‧拉圖）目前為法國巴黎政治大學教授，2013年 Holberg Prize 得主，至今出版超過二十本經典著作，包括《實驗室的生活》、《科學在行動》、《巴斯德的實驗室》及《我們從未現代過》等書，開啟了當代人文社會科學與STS領域全新的視野，是極具理論創新的重要學者，對台灣學界有深遠的影響。  報名網址：(已截止) https://goo.gl/YHLu7C",2017-04-07T09:28:01+0000,2017-04-21T08:29:21+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2049848038605367,4/7 14:30~16:30 本所齊偉先副研究員主講｢台灣現代治理下的宗教鑲嵌｣ 詳細資訊如下：  講　題：台灣現代治理下的宗教鑲嵌：民間神明信仰的公共性與宗教性 主講人：齊偉先副研究員 (中研院社會所) 時　間：106年04月07日（星期五）下午2時30 分 - 下午4時30分 地　點：社會所8樓802會議室 ~自由入席，無需事先報名~  此次演講主要圍繞兩個核心議題，(1) 現代台灣民間宗教場域正進行何種公共性建構，這類民間公共性如何與現代治理環境中的公民公共性競合? (2) 民間宗教本身具有何種宗教性，而這特性如何決定了它的發展路徑?  演講內容首先將鋪陳歷史脈絡，講述漢人民間宗教如何從明清時期的高度社會鑲嵌、歷經日本殖民時期的去鑲嵌，到民主化台灣的現代再鑲嵌歷程及理由。第二部分則聚焦說明解嚴後的宗教治理：將以公共性概念作為分析觀察的基礎，說明民間廟際場域如何開展其得以進行現代鑲嵌的基礎。第三部分則將重新檢討過去對民間信仰的“靈驗性“理解，奠基於田野資料的分析觀察，將提出另一種民間信仰的宗教性理解，說明台灣的民間神明信仰是否有教化、「救贖」的內涵。,2017-03-28T00:09:43+0000,2017-03-28T00:09:43+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2026198680970303,【演講訊息】3/31(週五)邀請大家來中研院社會所聽吳介民的演講  講　題：全球價值鏈霸權邏輯：台商與廣東模式的起源與轉型 主講人：吳介民副研究員 (中研院社會所) 時　間：106年03月31日（星期五）下午2時30 分 - 下午4時30分 地　點：社會所8樓802會議室 ~自由入席，無需事先報名~  這場演講介紹正在書寫中的書稿的命題與論證。中國從1980年代啟動出口導向工業化之後，在十多年間成為世界工廠，讓中國持續長達三十餘年的快速成長，並讓中國從一個外匯短缺國家變成全世界外匯儲備最多的國家。本書以廣東的成長經驗為個案，以台商作為切入點。廣東是中國加工出口貿易的引擎，也是世界工廠中的工廠。許多研究試圖解釋中國的快速成長，但對於「中國奇蹟」的結構特質與制度動能，仍有一些謎題待解。本書將從全球價值鏈／商品鏈延伸移動與治理結構的理論角度切入，解釋這個世界工廠之謎。中國改革開放之初，與全球資本主義的連結主要是透過外國直接投資的方式產生的，而在這個與資本主義體系連結的過程中，則是由全球價值鏈驅動，而由製造業外資擔任先鋒的角色。 經濟剩餘的汲取、掌握、與分配，是資本主義生產模式的一個主要動力。中國經濟奇蹟的故事中，一個公開的秘密是：對龐大民工所產出的經濟剩餘的剝削。剝削的模式主要是壓低工資，提供國內外資本低廉的勞動成本，使得大量勞力密集型外資湧入中國，並使得中國製造的商品在全球市場獲得競爭力。在此過程，外資獲得龐大的利潤，中國中央政府獲得巨額的外匯儲備與稅收，而地方政府與官員則獲得龐大的「政治租」。全球化生產下的民工勞動力創造了經濟剩餘，而資本與各級政府則分享了絕大部分的經濟剩餘。而這些經濟剩餘的一部分，是以租金的形式被汲取並分配。 從全球價值鏈的分析角度，中國政府汲取經濟剩餘的作用，即是參與到價值鏈結構中的價值攫取。這些經濟剩餘是如何被汲取並分配，亦即，在三十多年中國經濟成長的過程中，以勞力密集出口導向的部門中，經濟剩餘的分配機制究竟是如何具體運作？它是通過什麼樣的社會歷史過程發展出來？通過什麼樣的制度結構具體呈現？在中國外向型經濟發展的初始階段，主要依靠製造業外資將全球價值鏈引入中國。而全球價值鏈在一個特定國家運行，必須與當地的制度結構互動，而不是憑空運作。因此，本書一個重要的研究議題就是：全球價值鏈如何與具有中國特色的尋租結構產生鑲嵌關係並運行？ 總體而言，本書的核心關懷是，嘗試從批判性檢視全球價值鏈理論，以及相關理論的基礎上，提出地方鑲嵌治理的概念，並在這個分析視野下，提出地方成長聯盟的架構，解釋中國在過去三十幾年快速成長過程中的動能、分配結構、與限制。基於本書的經驗發現，最後將提出尋租發展型國家（rent-seeking developmental state）的概念，並以之比較中國的尋租發展性國家與東亞發展性國家的異同。,2017-03-13T01:25:11+0000,2017-03-13T01:25:11+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2021328504790654,"Prof. Beata David will talk about  'Mapping Social Milieus and Cohesion Network Patterns in Hungary from the Position Generator, 1997-2014'  3/15 morning (10:00~12:00)  at R802, IOS, Academia Sinica  & 'The Structural Changes of Core-Discussion Networks in Hungary, 1997-2015' 3/16 afternoon (14:30~16:30)  at R802, IOS, Academia Sinica.   No registration needed. All welcome.   Prof. Beata David is Research Chair at Research Department for Social Relations and Network Analysis, Institute for Sociology, Centre for Social Sciences, Hungarian Academy of Sciences.",2017-03-07T00:12:01+0000,2017-03-07T08:12:19+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2021325064790998,更新3/23下午2:30~4:30李鎮邦先生的演講海報「從文本中發現社會」,2017-03-06T23:56:01+0000,2017-03-06T23:56:01+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2020756004847904,【Workshop】International Conference on Civic Sphere in East Asia  會議時間：2017年3月27日（一） 會議地點：中央研究院社會學研究所802會議室（人文社會科學館南棟8樓） 主辦單位：中央研究院社會學研究所 Stanford Center on Philanthropy and Civil Society 議　　程：http://www.ios.sinica.edu.tw/ios/seminar/agenda20170327.pdf 報名方式：不接受現場報名，敬請見諒。報名 http://www.ios.sinica.edu.tw/registration/20170327/register.php 報名名額：40位。會議場地有限，歡迎報名，額滿為止，敬請見諒。 報名日期：即日起至 2017 年 3 月 24 日中午 12:00，額滿提前截止。 注意事項：會議全程以英文進行。 聯 絡 人：許慧藝小姐 Tel : 02-26525160 Fax：02-2652-5050 E-mail: trt20160903@gmail.com  ★交通指引 （若開車前來，車輛請停放於人文及社會科學館地下二樓停車場）,2017-03-06T03:02:12+0000,2017-03-06T03:02:12+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2020754594848045,【研討會訊息】重探東亞與西方的現代性：理論系譜與歷史比較 3月24日(五)~25日(六) 中研院社會所8樓802會議室,2017-03-06T02:57:16+0000,2017-03-06T02:57:16+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2019735718283266,"【學術演講】從文本中發現社會：質性分析軟體與大數據分析在歷史社會學的應用 / 李鎮邦（芝加哥大學博士候選人）  2017.3.23（四）14:30~16:30 中研院社會所8樓802會議室  演講摘要： 電腦輔助質性研究(Computer Assisted Qualitative Analysis)在這幾年成為社會學方法學上的焦點，得力於軟體功能的強化，質化研究軟件不再是研究者眼中的雞肋，越來越多的質性方法研究者使用質化研究軟件來協助他們的工作，同時，隨著大數據的興起，社會科學研究者也開始使用程式語言進行文本挖掘（text-mining）以及文本分析（content-analysis），在機器學習帶領的風潮之下，許多強大的議題分析（topic-modeling）方法都在過去十年間被開發出來，這些先進的處理方法，對社會科學研究者而言既是機會也是挑戰。在本次演講中，我會首先介紹幾種不同的質化研究軟件，並以我的博士論文研究作為參考，說明軟體如何協助我處理高達5千5百萬字的原始檔案。在第二部分，我會簡介最近興起的文本探勘，並以我正在進行的一個研究計劃作為說明。  講者簡介：李鎮邦是芝加哥大學社會學博士候選人，研究領域包括福利國家，醫療，宗教，社會運動與組織社會學，博士論文以1966到1990年的慈濟運動為主題，探討慈濟運動興起的社會背景以及慈濟運動與新自由主義福利國家轉型的關係，論文使用了第一手的歷史資料，考察了不同社會群體--醫療菁英以及新興資本家--對慈濟運動的回應與參與，對通常被忽略的1990年代前的運動發展過程提出了新的解釋。除了比較歷史的研究方法以外，他正在進行的一個研究是透過大數據資料庫研究台灣社會團體的歷史變化，利用電腦語言，他已經建立了一個社會團體的資料庫，利用此資料庫他正撰寫一篇民主化對社會團體形成的影響的論文。他的研究獲得了數個獎項，包括了美國社會學會亞洲領域最佳學生論文獎以及北美亞洲學會中西部分會最佳學生論文獎，他以台灣為主的研究刊登在諸如American Journal of Sociology, Social Movement Studies, Voluntas, Nova Religio, Social Compass等國際期刊上。",2017-03-04T12:32:21+0000,2017-03-04T12:33:06+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2018471275076377,【週五論壇】想像的未來共同體：基因、台灣人體生物資料庫與國族建構 2017.3.10（五）14:30~16:30 蔡友月副研究員、李宛儒博士  演講摘要： 2000年後國家為單位的人體生物資料庫在全球相繼出現後，台灣人體生物資料庫」（Taiwan Biobank）也於2012年10月24日獲得衛生署正式許可而成立。台灣為何需要一個國家型的人體基因資料庫？背後形成的歷史脈絡、社會條件、政治因素為何？其所宣稱的台灣人基因利基，反映了科學知識發展與國族建構什麼樣的想像？         透過科學家、科技官僚與政府官員等訪談，並輔以各種科學報告，本次演講帶入「想像的未來共同體」一概念，分析Taiwan Biobank發展所關連的三個重要面向（一）台灣從科技島到生醫科技島的國族競爭發展脈絡、（二）台灣人基因利基的共同體想像、（三）打造未來一代健康國民人口論述的國族情感，探討科學計畫如何與台灣認同政治交纏共構。本研究一方面帶入既有民族主義討論較欠缺「未來性」（futurity）的面向，強調生命科學、科學家對未來社會世界的想像，將在國族建構扮演更重要的角色。另一方面，本研究反省生物本質與社會文化建構二元對立的立場，以「台灣」為主體的範疇、多元族群的人群分類內滲至實驗室，並透過「台灣人一起努力為了下一代台灣人健康」的招募策略外溢至台灣社會，形塑台灣人對未來共同體的集體命運想像。  講者簡介： 蔡友月博士 / 現任中央研究院社會學研究所副研究員，研究興趣為科技與社會、醫療社會學、種族／族群。著有專書《達悟族的精神失序：現代性、變遷與受苦的社會根源》（台北：聯經），近期關注台灣原住民基因論述與Taiwan Biobank建置過程中種族／族群、國族建構等人群分類的問題。  李宛儒博士 / 英國蘭開斯特大學社會學博士，現為中央研究院社會學研究所博士後，研究興趣為科技與社會、科技治理與公民參與。,2017-03-02T19:36:59+0000,2017-03-02T19:36:59+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_2008860326037472,"本所博士後論壇將於下週四、週五開鑼，歡迎報名參加。  多重聲部的合鳴：中研院社會所第二屆博士後論壇 Resonance of Diversity and Differences: The 2nd PostDoc Forum of Institute of Sociology, Academia Sinica  博士後研究雖然是新科博士邁入學術界的過渡階段，卻也是研究生涯中最純粹、最具爆發力的階段。中研院社會所第二次舉辦的博士後論壇，即是這些學術新人展現研究火力的發聲平台，也是薪火相傳的對話空間。本屆論壇的發表議題涵蓋現代性與概念轉折、社群媒介與日常生活、老人的經濟、社會與政策、科技治理與物質劃界、文化場域的權力與自主性、新自由主義與安全個人化的市場等，藉由這些多元繁複卻又相互應和的主韻題，呈現台灣社會學界新生代的新風貌。 會議時間：2017 年 2 月 23 日(星期四) - 2 月 24 日(星期五) 會議地點：中央研究院社會學研究所802會議室（人文社會科學館南棟8樓） 主辦單位：中央研究院社會學研究所 議　　程： http://www.ios.sinica.edu.tw/ios/seminar/agenda20170223.pdf 報名方式： http://www.ios.sinica.edu.tw/registration/20170223/register.php。不接受現場報名，敬請見諒。 報名名額：40位。會議場地有限，歡迎報名，額滿為止，敬請見諒。 報名日期：即日起至 2017 年 2 月 22 日中午 12:00，額滿提前截止。 聯 絡 人：江斐琪 Tel:02-26525078 E-mail:　acios@gate.sinica.edu.tw  ★交通指引 （若開車前來，車輛請停放於人文及社會科學館地下二樓停車場）",2017-02-17T00:41:25+0000,2017-02-17T00:41:25+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1968902946699877,2017年本所週五論壇第一炮 01.13下午金門大學閩南文化研究所助理教授劉名峰主講「為什麼選前預測失準？2014年金門縣長選舉中的反BOT情感動員與道德經濟」 詳細的演講資訊如下：  講　題：為什麼選前預測失準?： 2014年金門縣長選舉中的反BOT情感動員與道德經濟 主講人：劉名峰 助理教授 (金門大學) 時　間：106年01月13日（星期五）下午2時30 分 - 下午4時30分 地　點：社會所8樓802會議室（人文館南棟）  ～自由入席，無需事先報名～  演講摘要 2014年的金門縣長選舉出現了翻盤，時任縣長的李沃士並未如選前所有預測認為的大幅領先，反而是打破了金門自1992年解除戰地政務之後，民選縣長必然連任的慣例。本研究試圖與現有之投票行為的解釋模型—經社地位及資源動員—對話。而對話的策略先是指出前述模型不僅立基於「理性」的預設，而且「理性」還與「感性」對立。但是，本研究將提出一個「感性作為理性基礎」的視野，並藉由選前的BOT議題裡，解釋金門選舉在短期內翻盤的原因，是因為土地議題觸動了「自己人—外人」的區分，而這也就表現了「道德經濟—全球經濟」的衝突。  講者簡介 國立金門大學閩南文化研究所助理教授，法國巴黎高等社會科學院社會學博士。研究的興趣主要為情感、土地，及邊陲人群的認同與反抗，而邊陲人群包括有毒品使用者、海外華人移民與金門人。,2017-01-01T10:59:21+0000,2017-01-01T10:59:21+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1964894333767405,【線上收聽】http://www.ios.sinica.edu.tw/ios/?pid=34 過去舉辦過的演講，只要講者授權皆可線上收聽或下載,2016-12-28T02:17:23+0000,2016-12-28T02:17:23+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1955640978026074,12月23日（五）下午2:30~4:30 世新大學社發所陳信行副教授應邀前來本所演講 講　題：看見不潔之物：工業社會中知識權威的文化實作  地　點：社會所8樓802會議室（人文館南棟）   陳信行博士畢業於美國壬色列理工學院科學與技術研究（STS）。大學就讀成大造船系，現任教於世新大學社會發展研究所。1980年代開始參與各式社會運動，教學寫作涵蓋STS、勞工研究、文化行動等課題，目前乃為RCA職災勞工顧問團成員。,2016-12-17T10:06:56+0000,2016-12-17T10:06:56+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1951360938454078,明天(12/14)下午2:30~4:30 鄭路(北京清華大學副教授) 中研院社會所8樓802會議室 講題：新聞關注度的大數據分析：社會、時間與空間的維度  ~自由入席‧無需事先報名~  演講摘要： 本研究基於某移動新聞客戶端的用戶閱讀數據，從社會、時間和空間等維度對用戶的閱讀行為習慣和新聞關注度進行了考察。研究發現不同性別、不同社會階層在新聞關注主題方面存在顯著差異。本研究還分析了新聞客戶端用戶在一天中的不同時段裏所關注的新聞類別的特點，比較了各省份用戶在特定新聞話題上的關注度差異，同時對新聞閱讀話題的多樣性與推薦系統的關系進行了檢驗。,2016-12-13T05:43:57+0000,2016-12-13T05:43:57+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1943254279264744,【學術演講訊息】本所邀請北京清華大學社會系副教授鄭路博士在12月14日下午演講  講　題：新聞關注度的大數據分析：社會、時間與空間的維度 主講人：鄭路 副教授 (北京清華大學社會系)  時　間：105年12月14日（星期三）下午2時30 分 - 下午4時30分 地　點：社會所8樓802會議室（人文館南棟）  ～自由入座無需事先報名～  演講摘要： 本研究基於某移動新聞客戶端的用戶閱讀數據，從社會、時間和空間等維度對用戶的閱讀行為習慣和新聞關注度進行了考察。研究發現不同性別、不同社會階層在新聞關注主題方面存在顯著差異。本研究還分析了新聞客戶端用戶在一天中的不同時段裏所關注的新聞類別的特點，比較了各省份用戶在特定新聞話題上的關注度差異，同時對新聞閱讀話題的多樣性與推薦系統的關系進行了檢驗。  講者簡介: 鄭路為北京清華大學社會系副教授、美國史丹佛大學社會學博士， 2007-2012 曾任職美國德州 A&M 大學社會系助理教授。鄭博士目前為中國大陸最重要的大數據研究相關之社會學者之一，現職清華大學社會系，講授課程包含：社會網絡分析與理論、大數 據分析與組織研究等課程。亦曾於西安交通大學社會科學實證研究 暑期班講授《事件史分析方法》。  http://www.ios.sinica.edu.tw/ios/index.php,2016-12-05T08:17:28+0000,2016-12-05T08:17:28+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1936471866609652,剛剛才發現海報做好了。-___-||| 明天報名截止，還來得及。 有興趣者請參 http://www.ios.sinica.edu.tw/ios/?msgNo=20161202-1,2016-11-29T08:34:34+0000,2016-11-29T08:34:34+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1929076190682553,【線上收聽】,2016-11-22T01:52:18+0000,2016-11-22T01:52:18+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1928012480788924,"【學術演講】 講　題：The Rise of 'Localism' and Civic Identity in Post-Handover Hong Kong: Questioning the (Chinese) Nation-State 主講人：Sebastian Veg 教授 (法國社會科學高等學院中國研究中心) 時　間：105年12月08日（星期四）下午12時45 分 - 下午2時30分 地　點：社會所8樓820會議室（人文館南棟）  ～自由入座，無需事先報名～  演講摘要：While it was traditionally accepted that Hongkongers shared a form of pan-Chinese cultural identification that did not contradict their local distinctiveness, over the last decade, Hong Kong has seen the rise of new types of local identity discourses. Most recently, """"localists"""" have been a vocal presence. Hong Kong has -quite unexpectedly -developed a strong claim for self-determination. But how new is """"localism"""" with respect to the more traditional """"Hong Kong identity"""".that appeared from the 1970s?The present study takes a two-dimensional approach to these discourses, examining not only their framework of identification (local vs. pan-Chinese), but also their mode of identification (ethno-cultural vs. civic). Using three case studies一theJune Fourth Vigil, the 2012 Anti-National Education Protest, and the 2014 Umbrella Movement-, it distinguishes between groups advocating civic identification with the local community (Scholarism, HKFS) and others highlighting ethnic identification (Chin Wan). It argues that, while local and national identification were traditionally not incompatible, the civic-based identification with a local democratic community, as advocated by most participants in recent·movements, is becoming increasingly incompatible with the ethnic and cultural definition of the Chinese nation that is now promoted by the Beijing government.",2016-11-21T06:12:54+0000,2016-11-21T06:12:54+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1923561764567329,【工作坊訊息】Okinawa so close yet so far from Taiwan? International Workshop on Contemporary Okinawa and Ryukyu Studies  「似近若遠的關係：當代沖繩與琉球研究國際工作坊」 台湾から見て近くてしかも遠い沖縄の現状と琉球研究国際ワークショップ  會議時間： 2016年 12 月 9日（星期五） 會議地點： 中央研究院社會學研究所802會議室（人文社會科學館南棟8樓） 主辦單位： 中央研究院社會學研究所 議　　程： http://www.ios.sinica.edu.tw/ios/seminar/agenda20161209.pdf 報名方式： 線上報名。不接受現場報名，敬請見諒。 http://www.ios.sinica.edu.tw/registration/20161209/register.php 報名名額： 50位。會議場地有限，歡迎報名，額滿為止，敬請見諒。 報名日期： 即日起至2016年12月6日中午12:00，額滿提前截止。 注意事項： 會議全程以英文進行。 聯 絡 人： 李毓珊小姐 Tel:02-26525160 E-mail:trt20160903@gmail.com ★交通指引 （若開車前來，車輛請停放於人文及社會科學館地下二樓停車場）,2016-11-17T07:19:59+0000,2016-11-17T07:21:03+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1920452518211587,本所將於12月2日~3日舉辦｢2016台灣青少年成長歷程研討會--成年初期的發展｣，報名截止日期為11月30日。  議程: http://www.ios.sinica.edu.tw/ios/seminar/agenda20161202.pdf  報名網頁: http://www.ios.sinica.edu.tw/registration/20161202/register.php  活動網頁: http://www.ios.sinica.edu.tw/ios/?msgNo=20161202-1,2016-11-14T02:34:28+0000,2016-11-14T02:34:28+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1914703685453137,"【週五論壇】 講　題：Status Struggles: Position, Peer and Practice in Classroom 主講人：吳齊殷 研究員 (中央研究院社會學研究所) 時　間：105年11月18日（星期五）下午2時30 分 - 下午4時30分 地　點：社會所8樓802會議室（人文館南棟）   ～自由入座・無需事先報名～ 演講摘要：青少年因為負面同儕地位（ negative peer status）所招致的後果，例如：遭到刻意忽略、排斥、甚至遭受肢體或言語的霸凌等，種種現象，一直是社會大眾與學術界關心的重要社會議題。當青少年產生負面的同儕關係時，往往導致個人的憂鬱傾向、學業下滑、情緒焦慮乃至生理健康等併發的種種問題。這類因同儕排擠或霸凌所引起的負面身心症狀，若無法在「轉大人」的過程中，獲得有效的緩解，則極有可能會從青少年時期持續發酵到成年之後，從而「底定」了個人人生幸福與否的基調。文獻上針對青少年在班級同儕中「負面同儕地位」的研究，存在兩個關鍵的缺憾。首先，大部分的研究要不是選擇以「微觀」的個人視角解釋青少年的負面同儕關係；就是以「宏觀」的結構視角解釋此負面同儕地位的整體變異。前者通常連結青少年的生命史、生命經驗及個人的性質特徵；後者則多解釋社會脈絡如何影響青少年的負面互動行為或同儕關係。既存文獻中，鮮少有研究，能夠直接觀察青少年在班級的日常參與及互動狀況，以更貼近事實的、折衷的中觀層次（meso-level）的觀點進行分析研究。其次，諸多文獻過度著重於分析同儕間的霸凌行為，並以此為基礎，析論受害者的負面同儕地位。這樣的分析，不免簡化了青少年之負面社會互動的幽微複雜面向，基本上僅止於明確可觀察的攻擊行為（aggressive behavior）。然而，霸凌行為只是青少年負面社會關係的一種運作型式，並無法完全反映青少年間幽微的關係互動模式。本研究嘗試從測量更一般性的「厭惡網絡」（disliked network）入手，配合傳統友誼網絡（friendship network）的測量，藉此深入明確觀察同儕間兩種性質相異的正負向社會關係的運作，是否具決定性的影響，從而左右青少年的負面的同儕地位。本研究聚焦於班級的社會網絡關係，檢驗三種網絡特徵，分別為青少年在友誼網絡中的活躍度（activity）、連結異質團體的橋梁位置（position）以及長期互動下形塑的結構平衡（structural balance）過程。本研究之資料，來自科技部研究計畫「落霞與孤鶩、秋水共長天：青少年友敵關係同質性的考察與檢驗」所收集的台灣各地國、高中青少年的相關資料，範圍涵蓋台北、高雄、台中、台東、花蓮五個縣市，包含49個國、高中班級，總計1077個樣本。",2016-11-08T07:10:24+0000,2016-11-08T07:11:36+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1909301545993351,"【演講訊息轉貼】亞太新視域-亞太社會變遷系列演講   演講人：Dr. Thomas J. Ward  (Vice President for Internationalization/ Dean of the College of Public and International Affairs, University of Bridgeport)         講　題：Addressing the Comfort Women Controversy- Worthwhile Lessons for Taiwan 主持人：蔡明璋研究員兼執行長（中研院人社中心亞太區域研究專題中心） 時　間：105年11月9日（週三）10:30~12:30 地    點：中研院民族學研究所第三會議室 合辦單位：中研院近代史研究所東亞研究群            報名方式：敬請於11月8日（三）中午12點前填覆報名表（如附件）、回傳至 capasreg@gate.sinica.edu.tw ，並請留意是否收到「報名成功」確認信函，謝謝。  活動網頁：  http://www.rchss.sinica.edu.tw/news/news.php?Sn=1853  聯絡人：江咨靜小姐  電話：(02)  2651-6862；傳真：(02) 2651-6863； E-mail：gingertw@gate.sinica.edu.tw ※如有任何問題，敬請來電告知；若報名兩次無故缺席且沒有事先告知者，將取消報名資格。",2016-11-02T03:50:03+0000,2016-11-02T03:50:03+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1905217116401794,"中國效應工作坊(VI)「中國效應與新局勢」 China Impact Workshop (VI ) ""China Impact & New Developments"" 會議時間： 2016年 11 月 11日（星期五） 會議地點： 中央研究院人文社會科學館8樓社會所802會議室（社會學研究所） 主辦單位： 中央研究院社會學研究所 報名方式： 線上報名。（請參網頁 http://www.ios.sinica.edu.tw/ios/?msgNo=20161111-1 報名名額： 50位。會議場地有限，歡迎報名，額滿為止，敬請見諒。如報名踴躍本計畫將以相關科系之學者及研究生為優先入選。 報名日期： 即日起至2016年11月08日，額滿提前截止。 注意事項： 經費有限，會議當天僅提供會議簡報給入選的50位報名成功者。 聯 絡 人： 洪鳳謙小姐 Tel:02-26525153 E-mail:cis@gate.sinica.edu.tw",2016-10-29T02:26:13+0000,2016-10-29T02:26:13+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1904213206502185,因為修了圖，所以再貼一次。,2016-10-28T00:23:26+0000,2016-10-28T00:23:26+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
1790811841175656_1898433320413507,【開放院區】本所在開放院區當天，本所副研究員李宗榮將分享他有關台灣家族企業跟親屬關係的研究——「聯姻與血緣：台灣企業家族間的親屬關係與政治經濟影響」 時間：10.29（週六）上午10:30～12:00 地點：中研院社會所（人文館南棟8樓）802會議室,2016-10-22T06:33:35+0000,2016-10-28T00:17:55+0000,"中央研究院社會學研究所Institute of Sociology,Academia Sinica"
